"","country","iso3","g.whoregion","row.rank.new","year.new","source.new","all.areas.covered.new","surv.quality.new","dst.rlt.new","mdr.new","mdr.new.pcnt","mdr.new.pcnt.lo","mdr.new.pcnt.hi","dr.r.nh.new","dr.r.nh.new.pcnt","dr.r.nh.new.pcnt.lo","dr.r.nh.new.pcnt.hi","xpert.new","xpert.dr.r.new","xpert.dr.r.new.pcnt","xpert.dr.r.new.pcnt.lo","xpert.dr.r.new.pcnt.hi","r.rlt.new","rr.new","rr.new.pcnt","rr.new.pcnt.lo","rr.new.pcnt.hi","dst.rlt.hr.new","dst.rlt.hr.new.pcnt","dst.rlt.hr.new.pcnt.lo","dst.rlt.hr.new.pcnt.hi","dst.rlt.rr.new","dst.rlt.rr.new.pcnt","dst.rlt.rr.new.pcnt.lo","dst.rlt.rr.new.pcnt.hi","dr.h.nr.new","dr.h.nr.new.pcnt","dr.h.nr.new.pcnt.lo","dr.h.nr.new.pcnt.hi"
"1012","Puerto Rico","PRI","AMR",6,2016,"Surveillance",1,"A",39,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1013","Puerto Rico","PRI","AMR",7,2014,"Surveillance",1,"A",38,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1014","Puerto Rico","PRI","AMR",8,2013,"Surveillance",1,"A",41,1,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"1015","Puerto Rico","PRI","AMR",9,2012,"Surveillance",1,"A",52,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"1016","Puerto Rico","PRI","AMR",10,2011,"Surveillance",1,"A",44,3,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1017","Puerto Rico","PRI","AMR",11,2010,"Surveillance",1,"A",69,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1018","Puerto Rico","PRI","AMR",12,2009,"Surveillance",1,"A",54,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"1019","Puerto Rico","PRI","AMR",13,2008,"Surveillance",1,"A",89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"1020","Puerto Rico","PRI","AMR",14,2007,"Surveillance",1,"A",85,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"1021","Puerto Rico","PRI","AMR",15,2006,"Surveillance",1,"A",97,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"1022","Democratic People's Republic of Korea","PRK","SEA",1001,2014,"Survey",0,"A",362,NA,1.9,0.8,3.9,NA,0.3,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","Portugal","PRT","EUR",1,2012,"Surveillance",1,"A",1219,12,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA
"1024","Portugal","PRT","EUR",2,2011,"Surveillance",1,"A",1356,24,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA
"1025","Portugal","PRT","EUR",3,2010,"Surveillance",1,"A",1499,21,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA
"1026","Portugal","PRT","EUR",4,2009,"Surveillance",1,"A",1531,14,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA
"1027","Portugal","PRT","EUR",5,2008,"Surveillance",1,"A",1496,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA
"1028","Portugal","PRT","EUR",6,2007,"pre-2010 TME data collection",1,"A",1446,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","Portugal","PRT","EUR",7,2006,"pre-2010 TME data collection",1,"A",1120,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","Portugal","PRT","EUR",8,2005,"Surveillance",1,"A",1407,12,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA
"1031","Portugal","PRT","EUR",9,2004,"pre-2010 TME data collection",1,"A",1099,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","Portugal","PRT","EUR",10,2003,"Surveillance",1,"A",1203,12,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA
"1033","Portugal","PRT","EUR",11,2002,"Surveillance",1,"A",1404,25,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA
"1034","Portugal","PRT","EUR",12,2001,"Surveillance",1,"A",999,17,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA
"1035","Portugal","PRT","EUR",13,2000,"Surveillance",1,"A",860,20,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA
"1036","Portugal","PRT","EUR",14,1995,"Survey",1,"A",815,NA,1.72,0.94,2.88,NA,0.12,0,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,3.92,7.25
"1037","Paraguay","PRY","AMR",1,2021,"Surveillance",1,"A",1639,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1639,9,NA,NA,NA,4,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
"1038","Paraguay","PRY","AMR",2,2008,"Survey",1,"A",319,NA,0.3,0,1.7,NA,0.6,0.1,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,0.5,3.6
"1039","Paraguay","PRY","AMR",3,2001,"Survey",1,"A",235,NA,2.13,0.69,4.9,NA,1.28,0.26,3.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26,2.06,7.69
"1040","occupied Palestinian territory, including east Jerusalem","PSE","EMR",1,2020,"Surveillance",1,"N",13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,NA,NA,NA,13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1041","French Polynesia","PYF","WPR",1,2018,"Surveillance",1,"A",32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"1042","French Polynesia","PYF","WPR",2,2017,"Surveillance",1,"A",30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"1043","French Polynesia","PYF","WPR",3,2015,"Surveillance",1,"A",31,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"1044","French Polynesia","PYF","WPR",4,2014,"Surveillance",1,"A",27,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1045","French Polynesia","PYF","WPR",5,2013,"Surveillance",1,"A",26,0,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1046","French Polynesia","PYF","WPR",6,2012,"Surveillance",1,"A",30,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1047","French Polynesia","PYF","WPR",7,2011,"Surveillance",1,"A",47,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1048","French Polynesia","PYF","WPR",8,2009,"Surveillance",1,"A",42,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1049","Qatar","QAT","EMR",1,2022,"Surveillance",1,"N",369,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,12,NA,NA,NA,11,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA
"1050","Qatar","QAT","EMR",2,2021,"Surveillance",1,"N",411,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"1051","Qatar","QAT","EMR",3,2020,"Surveillance",1,"A",374,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374,9,NA,NA,NA,31,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
"1052","Qatar","QAT","EMR",4,2018,"Surveillance",1,"A",335,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,3,NA,NA,NA,16,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"1053","Qatar","QAT","EMR",5,2014,"Surveillance",1,"A",150,2,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1054","Qatar","QAT","EMR",6,2010,"Surveillance",1,"A",324,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA
"1055","Qatar","QAT","EMR",7,2009,"Surveillance",1,"A",322,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA
"1056","Qatar","QAT","EMR",8,2001,"Surveillance",1,"A",284,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA
"1057","Qatar","QAT","EMR",9,2000,"Surveillance",1,"A",279,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA
"1058","Romania","ROU","EUR",1,2022,"Surveillance",1,"A",4556,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5025,125,NA,NA,NA,187,NA,NA,NA,114,NA,NA,NA,NA,NA,NA,NA
"1059","Romania","ROU","EUR",2,2021,"Surveillance",1,"A",4162,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4366,115,NA,NA,NA,188,NA,NA,NA,112,NA,NA,NA,NA,NA,NA,NA
"1060","Romania","ROU","EUR",3,2020,"Surveillance",1,"A",3593,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609,85,NA,NA,NA,162,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA
"1061","Romania","ROU","EUR",4,2019,"Surveillance",1,"A",5764,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5890,156,NA,NA,NA,303,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA
"1062","Romania","ROU","EUR",5,2018,"Surveillance",1,"A",5942,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6062,168,NA,NA,NA,313,NA,NA,NA,165,NA,NA,NA,NA,NA,NA,NA
"1063","Romania","ROU","EUR",6,2017,"Surveillance",1,"A",6048,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6102,151,NA,NA,NA,248,NA,NA,NA,149,NA,NA,NA,NA,NA,NA,NA
"1064","Romania","ROU","EUR",7,2016,"Surveillance",1,"A",6074,124,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,NA,NA,NA
"1065","Romania","ROU","EUR",8,2015,"Surveillance",1,"A",6283,125,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267,NA,NA,NA
"1066","Romania","ROU","EUR",9,2015,"Survey",1,"A",1494,NA,2.5,1.75,3.34,NA,0.5,0.17,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2.61,4.49
"1067","Romania","ROU","EUR",10,2004,"Survey",1,"A",849,NA,2.83,1.82,4.18,NA,2,1.17,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.54,4.1,7.29
"1068","Romania","ROU","EUR",11,1995,"Survey",1,"A",1636,NA,2.75,2.01,3.68,NA,0.61,0.29,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.65,3.66,5.81
"1069","Russian Federation","RUS","EUR",1,2022,"Surveillance",1,"A",21985,7511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21985,8023,NA,NA,NA,9818,NA,NA,NA,8023,NA,NA,NA,NA,NA,NA,NA
"1070","Russian Federation","RUS","EUR",2,2021,"Surveillance",1,"A",21391,7162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21391,7707,NA,NA,NA,9574,NA,NA,NA,7707,NA,NA,NA,NA,NA,NA,NA
"1071","Russian Federation","RUS","EUR",3,2020,"Surveillance",1,"A",21099,7152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21099,7657,NA,NA,NA,9778,NA,NA,NA,7657,NA,NA,NA,NA,NA,NA,NA
"1072","Russian Federation","RUS","EUR",4,2019,"Surveillance",1,"A",26189,8585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26189,9246,NA,NA,NA,11556,NA,NA,NA,9246,NA,NA,NA,NA,NA,NA,NA
"1073","Russian Federation","RUS","EUR",5,2018,"Surveillance",1,"A",27960,8880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27960,9654,NA,NA,NA,11754,NA,NA,NA,9654,NA,NA,NA,NA,NA,NA,NA
"1074","Russian Federation","RUS","EUR",6,2017,"Surveillance",1,"A",29081,8206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29081,9312,NA,NA,NA,11275,NA,NA,NA,9312,NA,NA,NA,NA,NA,NA,NA
"1075","Russian Federation","RUS","EUR",7,2016,"Surveillance",1,"A",31039,8463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076","Rwanda","RWA","AFR",1,2015,"Survey",1,"A",1033,NA,1.4,0.7,2.1,NA,0.1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.5,1.8
"1077","Rwanda","RWA","AFR",2,2014,"Surveillance",1,"A",1106,24,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1078","Rwanda","RWA","AFR",3,2005,"Survey",1,"A",616,NA,3.9,2.5,5.8,NA,0,0,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27,1.24,3.81
"1079","Saudi Arabia","SAU","EMR",1,2022,"Surveillance",1,"A",1518,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1583,24,NA,NA,NA,29,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA
"1080","Saudi Arabia","SAU","EMR",2,2010,"Survey",1,"A",1609,NA,1.8,1.4,2.4,NA,0.8,0.5,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,4.9,6.7
"1081","Senegal","SEN","AFR",1,2014,"Survey",1,"A",818,NA,0.5,0,1,NA,0.4,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082","Senegal","SEN","AFR",2,2006,"Survey",1,"A",237,NA,2.11,0.69,4.85,NA,0,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11,0.69,4.85
"1083","Singapore","SGP","WPR",1,2022,"Surveillance",1,"N",946,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,948,21,NA,NA,NA,62,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA
"1084","Singapore","SGP","WPR",2,2021,"Surveillance",1,"A",1051,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1051,17,NA,NA,NA,75,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA
"1085","Singapore","SGP","WPR",3,2020,"Surveillance",1,"A",1066,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1066,12,NA,NA,NA,72,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA
"1086","Singapore","SGP","WPR",4,2019,"Surveillance",1,"A",1005,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032,14,NA,NA,NA,63,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA
"1087","Singapore","SGP","WPR",5,2018,"Surveillance",1,"A",1104,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1122,18,NA,NA,NA,59,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA
"1088","Singapore","SGP","WPR",6,2017,"Surveillance",1,"A",1116,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1117,17,NA,NA,NA,48,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA
"1089","Singapore","SGP","WPR",7,2016,"Surveillance",1,"A",1179,14,NA,NA,NA,3,NA,NA,NA,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA
"1090","Singapore","SGP","WPR",8,2015,"Surveillance",1,"A",1040,9,NA,NA,NA,1,NA,NA,NA,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA
"1091","Singapore","SGP","WPR",9,2014,"Surveillance",1,"A",1012,11,NA,NA,NA,2,NA,NA,NA,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA
"1092","Singapore","SGP","WPR",10,2013,"Surveillance",1,"A",1057,10,NA,NA,NA,4,NA,NA,NA,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA
"1093","Singapore","SGP","WPR",11,2012,"Surveillance",1,"A",1178,19,NA,NA,NA,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA
"1094","Singapore","SGP","WPR",12,2011,"Surveillance",1,"A",952,6,NA,NA,NA,3,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA
"1095","Singapore","SGP","WPR",13,2010,"Surveillance",1,"A",923,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA
"1096","Singapore","SGP","WPR",14,2009,"Surveillance",1,"A",915,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA
"1097","Singapore","SGP","WPR",15,2008,"Surveillance",1,"A",919,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA
"1098","Singapore","SGP","WPR",16,2007,"Surveillance",1,"A",827,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA
"1099","Singapore","SGP","WPR",17,2006,"Surveillance",1,"A",861,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA
"1100","Singapore","SGP","WPR",18,2005,"Surveillance",1,"A",895,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA
"1101","Singapore","SGP","WPR",19,2004,"Surveillance",1,"A",838,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA
"1102","Singapore","SGP","WPR",20,2003,"Surveillance",1,"A",862,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA
"1103","Singapore","SGP","WPR",21,2002,"Surveillance",1,"A",785,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA
"1104","Singapore","SGP","WPR",22,2001,"Surveillance",1,"A",823,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA
"1105","Singapore","SGP","WPR",23,1996,"Surveillance",1,"A",980,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA
"1106","Sierra Leone","SLE","AFR",1,1997,"Survey",1,"A",117,NA,0.85,0.02,4.67,NA,0,0,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,4.79,16.2
"1107","Sierra Leone","SLE","AFR",2,1996,"Survey",1,"A",463,NA,1.08,0.35,2.5,NA,0.22,0.01,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.31,9.46,15.65
"1108","El Salvador","SLV","AMR",1,2001,"Survey",1,"A",611,NA,0.33,0.04,1.18,NA,0.82,0.27,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,0.36,2.14
"1109","Somalia","SOM","EMR",1,2011,"Survey",1,"A",754,NA,5.2,2.7,7.7,NA,3.5,2.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4.5,7.9
"1110","Serbia","SRB","EUR",1,2013,"Surveillance",1,"A",705,6,NA,NA,NA,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA
"1111","Serbia","SRB","EUR",2,2012,"Surveillance",1,"A",716,6,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA
"1112","Serbia","SRB","EUR",3,2011,"Surveillance",1,"A",863,3,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA
"1113","Serbia","SRB","EUR",4,2010,"Surveillance",1,"A",811,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
"1114","Serbia","SRB","EUR",5,2008,"Surveillance",1,"A",923,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA
"1115","Serbia","SRB","EUR",6,2007,"pre-2010 TME data collection",1,"A",1130,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","Serbia","SRB","EUR",7,2006,"pre-2010 TME data collection",1,"A",990,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","Serbia","SRB","EUR",8,2005,"Surveillance",1,"A",1112,4,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"1118","Suriname","SUR","AMR",1,2021,"Surveillance",1,"A",59,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,9,NA,NA,NA,59,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
