"","country","iso3","g.whoregion","row.rank.new","year.new","source.new","all.areas.covered.new","area.desc.new","surv.quality.new","dst.rlt.new","mdr.new","mdr.new.pcnt","mdr.new.pcnt.lo","mdr.new.pcnt.hi","dr.r.nh.new","dr.r.nh.new.pcnt","dr.r.nh.new.pcnt.lo","dr.r.nh.new.pcnt.hi","xpert.new","xpert.dr.r.new","xpert.dr.r.new.pcnt","xpert.dr.r.new.pcnt.lo","xpert.dr.r.new.pcnt.hi","r.rlt.new","rr.new","rr.new.pcnt","rr.new.pcnt.lo","rr.new.pcnt.hi","dst.rlt.hr.new","dst.rlt.hr.new.pcnt","dst.rlt.hr.new.pcnt.lo","dst.rlt.hr.new.pcnt.hi","dst.rlt.rr.new","dst.rlt.rr.new.pcnt","dst.rlt.rr.new.pcnt.lo","dst.rlt.rr.new.pcnt.hi","dr.h.nr.new","dr.h.nr.new.pcnt","dr.h.nr.new.pcnt.lo","dr.h.nr.new.pcnt.hi"
"1209","Romania","ROU","EUR",1,2022,"Surveillance",1,NA,"A",4556,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5025,125,NA,NA,NA,187,NA,NA,NA,114,NA,NA,NA,NA,NA,NA,NA
"1210","Romania","ROU","EUR",2,2021,"Surveillance",1,NA,"A",4162,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4366,115,NA,NA,NA,188,NA,NA,NA,112,NA,NA,NA,NA,NA,NA,NA
"1211","Romania","ROU","EUR",3,2020,"Surveillance",1,NA,"A",3593,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609,85,NA,NA,NA,162,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA
"1212","Romania","ROU","EUR",4,2019,"Surveillance",1,NA,"A",5764,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5890,156,NA,NA,NA,303,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA
"1213","Romania","ROU","EUR",5,2018,"Surveillance",1,NA,"A",5942,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6062,168,NA,NA,NA,313,NA,NA,NA,165,NA,NA,NA,NA,NA,NA,NA
"1214","Romania","ROU","EUR",6,2017,"Surveillance",1,NA,"A",6048,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6102,151,NA,NA,NA,248,NA,NA,NA,149,NA,NA,NA,NA,NA,NA,NA
"1215","Romania","ROU","EUR",7,2016,"Surveillance",1,NA,"A",6074,124,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,NA,NA,NA
"1216","Romania","ROU","EUR",8,2015,"Surveillance",1,NA,"A",6283,125,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267,NA,NA,NA
"1217","Romania","ROU","EUR",9,2015,"Survey",1,NA,"A",1494,NA,2.5,1.75,3.34,NA,0.5,0.17,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2.61,4.49
"1218","Romania","ROU","EUR",10,2004,"Survey",1,NA,"A",849,NA,2.83,1.82,4.18,NA,2,1.17,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.54,4.1,7.29
"1219","Romania","ROU","EUR",11,1995,"Survey",1,NA,"A",1636,NA,2.75,2.01,3.68,NA,0.61,0.29,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.65,3.66,5.81
"1220","Russian Federation","RUS","EUR",1,2022,"Surveillance",1,NA,"A",21985,7511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21985,8023,NA,NA,NA,9818,NA,NA,NA,8023,NA,NA,NA,NA,NA,NA,NA
"1221","Russian Federation","RUS","EUR",2,2021,"Surveillance",1,NA,"A",21391,7162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21391,7707,NA,NA,NA,9574,NA,NA,NA,7707,NA,NA,NA,NA,NA,NA,NA
"1222","Russian Federation","RUS","EUR",3,2020,"Surveillance",1,NA,"A",21099,7152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21099,7657,NA,NA,NA,9778,NA,NA,NA,7657,NA,NA,NA,NA,NA,NA,NA
"1223","Russian Federation","RUS","EUR",4,2019,"Surveillance",1,NA,"A",26189,8585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26189,9246,NA,NA,NA,11556,NA,NA,NA,9246,NA,NA,NA,NA,NA,NA,NA
"1224","Russian Federation","RUS","EUR",5,2018,"Surveillance",1,NA,"A",27960,8880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27960,9654,NA,NA,NA,11754,NA,NA,NA,9654,NA,NA,NA,NA,NA,NA,NA
"1225","Russian Federation","RUS","EUR",6,2017,"Surveillance",1,NA,"A",29081,8206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29081,9312,NA,NA,NA,11275,NA,NA,NA,9312,NA,NA,NA,NA,NA,NA,NA
"1226","Russian Federation","RUS","EUR",7,2016,"Surveillance",1,NA,"A",31039,8463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","Rwanda","RWA","AFR",1,2022,"Surveillance",1,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3954,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228","Rwanda","RWA","AFR",2,2021,"Surveillance",1,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3090,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229","Rwanda","RWA","AFR",3,2019,"Surveillance",1,NA,"A",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3480,75,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA
"1230","Rwanda","RWA","AFR",4,2018,"Surveillance",1,NA,"A",NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3441,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","Rwanda","RWA","AFR",5,2015,"Survey",1,NA,"A",1033,NA,1.4,0.7,2.1,NA,0.1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.5,1.8
"1232","Rwanda","RWA","AFR",6,2014,"Surveillance",1,NA,"A",1106,24,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1233","Rwanda","RWA","AFR",7,2005,"Survey",1,NA,"A",616,NA,3.9,2.5,5.8,NA,0,0,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27,1.24,3.81
"1234","Saudi Arabia","SAU","EMR",1,2022,"Surveillance",1,NA,"A",1518,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1583,24,NA,NA,NA,29,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA
"1235","Saudi Arabia","SAU","EMR",2,2010,"Survey",1,NA,"A",1609,NA,1.8,1.4,2.4,NA,0.8,0.5,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,4.9,6.7
"1236","Sudan","SDN","EMR",1,2017,"Survey",1,NA,"A",NA,NA,2.3,1.2,3.5,NA,NA,NA,NA,1030,NA,2.9,1.7,4.1,NA,NA,NA,NA,NA,NA,3.9,2.8,5,NA,NA,NA,NA,NA,NA,NA,NA
"1237","Senegal","SEN","AFR",1,2014,"Survey",1,NA,"A",818,NA,0.5,0,1,NA,0.4,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238","Senegal","SEN","AFR",2,2006,"Survey",1,NA,"A",237,NA,2.11,0.69,4.85,NA,0,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11,0.69,4.85
"1239","Singapore","SGP","WPR",1,2022,"Surveillance",1,NA,"N",946,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,948,21,NA,NA,NA,62,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA
"1240","Singapore","SGP","WPR",2,2021,"Surveillance",1,NA,"A",1051,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1051,17,NA,NA,NA,75,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA
"1241","Singapore","SGP","WPR",3,2020,"Surveillance",1,NA,"A",1066,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1066,12,NA,NA,NA,72,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA
"1242","Singapore","SGP","WPR",4,2019,"Surveillance",1,NA,"A",1005,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032,14,NA,NA,NA,63,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA
"1243","Singapore","SGP","WPR",5,2018,"Surveillance",1,NA,"A",1104,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1122,18,NA,NA,NA,59,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA
"1244","Singapore","SGP","WPR",6,2017,"Surveillance",1,NA,"A",1116,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1117,17,NA,NA,NA,48,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA
"1245","Singapore","SGP","WPR",7,2016,"Surveillance",1,NA,"A",1179,14,NA,NA,NA,3,NA,NA,NA,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA
"1246","Singapore","SGP","WPR",8,2015,"Surveillance",1,NA,"A",1040,9,NA,NA,NA,1,NA,NA,NA,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA
"1247","Singapore","SGP","WPR",9,2014,"Surveillance",1,NA,"A",1012,11,NA,NA,NA,2,NA,NA,NA,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA
"1248","Singapore","SGP","WPR",10,2013,"Surveillance",1,NA,"A",1057,10,NA,NA,NA,4,NA,NA,NA,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA
"1249","Singapore","SGP","WPR",11,2012,"Surveillance",1,NA,"A",1178,19,NA,NA,NA,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA
"1250","Singapore","SGP","WPR",12,2011,"Surveillance",1,NA,"A",952,6,NA,NA,NA,3,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA
"1251","Singapore","SGP","WPR",13,2010,"Surveillance",1,NA,"A",923,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA
"1252","Singapore","SGP","WPR",14,2009,"Surveillance",1,NA,"A",915,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA
"1253","Singapore","SGP","WPR",15,2008,"Surveillance",1,NA,"A",919,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA
"1254","Singapore","SGP","WPR",16,2007,"Surveillance",1,NA,"A",827,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA
"1255","Singapore","SGP","WPR",17,2006,"Surveillance",1,NA,"A",861,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA
"1256","Singapore","SGP","WPR",18,2005,"Surveillance",1,NA,"A",895,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA
"1257","Singapore","SGP","WPR",19,2004,"Surveillance",1,NA,"A",838,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA
"1258","Singapore","SGP","WPR",20,2003,"Surveillance",1,NA,"A",862,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA
"1259","Singapore","SGP","WPR",21,2002,"Surveillance",1,NA,"A",785,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA
"1260","Singapore","SGP","WPR",22,2001,"Surveillance",1,NA,"A",823,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA
"1261","Singapore","SGP","WPR",23,1996,"Surveillance",1,NA,"A",980,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA
"1262","Sierra Leone","SLE","AFR",1,1997,"Survey",1,NA,"A",117,NA,0.85,0.02,4.67,NA,0,0,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,4.79,16.2
"1263","Sierra Leone","SLE","AFR",2,1996,"Survey",1,NA,"A",463,NA,1.08,0.35,2.5,NA,0.22,0.01,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.31,9.46,15.65
"1264","El Salvador","SLV","AMR",1,2001,"Survey",1,NA,"A",611,NA,0.33,0.04,1.18,NA,0.82,0.27,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,0.36,2.14
"1265","Somalia","SOM","EMR",1,2011,"Survey",1,NA,"A",754,NA,5.2,2.7,7.7,NA,3.5,2.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4.5,7.9
"1266","Serbia","SRB","EUR",1,2013,"Surveillance",1,NA,"A",705,6,NA,NA,NA,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA
"1267","Serbia","SRB","EUR",2,2012,"Surveillance",1,NA,"A",716,6,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA
"1268","Serbia","SRB","EUR",3,2011,"Surveillance",1,NA,"A",863,3,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA
"1269","Serbia","SRB","EUR",4,2010,"Surveillance",1,NA,"A",811,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
"1270","Serbia","SRB","EUR",5,2008,"Surveillance",1,NA,"A",923,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA
"1271","Serbia","SRB","EUR",6,2007,"pre-2010 TME data collection",1,NA,"A",1130,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272","Serbia","SRB","EUR",7,2006,"pre-2010 TME data collection",1,NA,"A",990,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273","Serbia","SRB","EUR",8,2005,"Surveillance",1,NA,"A",1112,4,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"1274","Suriname","SUR","AMR",1,2022,"Surveillance",1,NA,"A",36,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,5,NA,NA,NA,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"1275","Suriname","SUR","AMR",2,2021,"Surveillance",1,NA,"A",59,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,9,NA,NA,NA,59,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
"1276","Suriname","SUR","AMR",3,2020,"Surveillance",1,NA,"N",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,6,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1277","Suriname","SUR","AMR",4,2019,"Surveillance",1,NA,"A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,6,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1278","Suriname","SUR","AMR",5,2018,"Surveillance",1,NA,"A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,12,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1279","Suriname","SUR","AMR",6,2016,"Surveillance",1,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,66,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280","Suriname","SUR","AMR",7,2015,"Surveillance",1,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,71,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281","Slovakia","SVK","EUR",1,2022,"Surveillance",1,NA,"N",57,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,3,NA,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"1282","Slovakia","SVK","EUR",2,2021,"Surveillance",1,NA,"A",65,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,3,NA,NA,NA,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"1283","Slovakia","SVK","EUR",3,2020,"Surveillance",1,NA,"A",51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1284","Slovakia","SVK","EUR",4,2019,"Surveillance",1,NA,"A",79,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"1285","Slovakia","SVK","EUR",5,2018,"Surveillance",1,NA,"A",116,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"1286","Slovakia","SVK","EUR",6,2017,"Surveillance",1,NA,"A",98,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,4,NA,NA,NA,8,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"1287","Slovakia","SVK","EUR",7,2012,"Surveillance",1,NA,"A",142,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"1288","Slovakia","SVK","EUR",8,2011,"Surveillance",1,NA,"A",147,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"1289","Slovakia","SVK","EUR",9,2010,"Surveillance",1,NA,"A",185,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"1290","Slovakia","SVK","EUR",10,2009,"Surveillance",1,NA,"A",191,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"1291","Slovakia","SVK","EUR",11,2007,"pre-2010 TME data collection",1,NA,"A",343,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292","Slovakia","SVK","EUR",12,2006,"pre-2010 TME data collection",1,NA,"A",340,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293","Slovakia","SVK","EUR",13,2005,"Surveillance",1,NA,"A",248,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
"1294","Slovakia","SVK","EUR",14,2004,"Surveillance",1,NA,"A",292,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"1295","Slovakia","SVK","EUR",15,2003,"Surveillance",1,NA,"A",350,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA
"1296","Slovakia","SVK","EUR",16,2002,"Surveillance",1,NA,"A",407,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"1297","Slovakia","SVK","EUR",17,2001,"Surveillance",1,NA,"A",464,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA
"1298","Slovakia","SVK","EUR",18,2000,"Surveillance",1,NA,"A",465,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
"1299","Slovakia","SVK","EUR",19,1999,"Surveillance",1,NA,"A",456,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"1300","Slovakia","SVK","EUR",20,1998,"Surveillance",1,NA,"A",589,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
"1301","Slovenia","SVN","EUR",1,2022,"Surveillance",1,NA,"A",53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,0,NA,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1302","Slovenia","SVN","EUR",2,2021,"Surveillance",1,NA,"A",58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,1,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"1303","Slovenia","SVN","EUR",3,2020,"Surveillance",1,NA,"A",57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"1304","Slovenia","SVN","EUR",4,2019,"Surveillance",1,NA,"A",78,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1305","Slovenia","SVN","EUR",5,2018,"Surveillance",1,NA,"A",70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1306","Slovenia","SVN","EUR",6,2016,"Surveillance",1,NA,"A",93,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1307","Slovenia","SVN","EUR",7,2015,"Surveillance",1,NA,"A",88,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"1308","Slovenia","SVN","EUR",8,2014,"Surveillance",1,NA,"A",89,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"1309","Slovenia","SVN","EUR",9,2013,"Surveillance",1,NA,"A",100,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1310","Slovenia","SVN","EUR",10,2012,"Surveillance",1,NA,"A",114,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"1311","Slovenia","SVN","EUR",11,2011,"Surveillance",1,NA,"A",171,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"1312","Slovenia","SVN","EUR",12,2010,"Surveillance",1,NA,"A",146,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1313","Slovenia","SVN","EUR",13,2009,"Surveillance",1,NA,"A",167,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
