"","country","iso3","g.whoregion","row.rank.ret","year.ret","source.ret","all.areas.covered.ret","area.desc.ret","surv.quality.ret","dst.rlt.ret","mdr.ret","mdr.ret.pcnt","mdr.ret.pcnt.lo","mdr.ret.pcnt.hi","dr.r.nh.ret","dr.r.nh.ret.pcnt","dr.r.nh.ret.pcnt.lo","dr.r.nh.ret.pcnt.hi","xpert.ret","xpert.dr.r.ret","xpert.dr.r.ret.pcnt","xpert.dr.r.ret.pcnt.lo","xpert.dr.r.ret.pcnt.hi","r.rlt.ret","rr.ret","rr.ret.pcnt","rr.ret.pcnt.lo","rr.ret.pcnt.hi","dst.rlt.hr.ret","dst.rlt.hr.ret.pcnt","dst.rlt.hr.ret.pcnt.lo","dst.rlt.hr.ret.pcnt.hi","dst.rlt.rr.ret","dst.rlt.rr.ret.pcnt","dst.rlt.rr.ret.pcnt.lo","dst.rlt.rr.ret.pcnt.hi","dr.h.nr.ret","dr.h.nr.ret.pcnt","dr.h.nr.ret.pcnt.lo","dr.h.nr.ret.pcnt.hi"
"829","Lithuania","LTU","EUR",12,2010,"Surveillance",1,NA,"A",364,181,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA
"830","Lithuania","LTU","EUR",13,2009,"Surveillance",1,NA,"A",404,208,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA
"831","Lithuania","LTU","EUR",14,2008,"Surveillance",1,NA,"A",356,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA
"832","Lithuania","LTU","EUR",15,2007,"pre-2010 TME data collection",1,NA,"A",425,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","Lithuania","LTU","EUR",16,2006,"pre-2010 TME data collection",1,NA,"A",440,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","Lithuania","LTU","EUR",17,2005,"Surveillance",1,NA,"A",440,209,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA
"835","Lithuania","LTU","EUR",18,2004,"Surveillance",1,NA,"A",458,212,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA
"836","Lithuania","LTU","EUR",19,2003,"Surveillance",1,NA,"A",432,221,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA
"837","Lithuania","LTU","EUR",20,2002,"Surveillance",1,NA,"A",418,213,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA
"838","Lithuania","LTU","EUR",21,2001,"Surveillance",1,NA,"A",480,191,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA
"839","Lithuania","LTU","EUR",22,2000,"Surveillance",1,NA,"A",220,95,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA
"840","Lithuania","LTU","EUR",23,1999,"Surveillance",1,NA,"A",167,71,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA
"841","Luxembourg","LUX","EUR",1,2022,"Surveillance",1,NA,"R",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"842","Luxembourg","LUX","EUR",2,2021,"Surveillance",1,NA,"A",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"843","Luxembourg","LUX","EUR",3,2020,"Surveillance",1,NA,"A",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"844","Luxembourg","LUX","EUR",4,2014,"Surveillance",1,NA,"A",0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"845","Luxembourg","LUX","EUR",5,2012,"Surveillance",1,NA,"A",1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"846","Luxembourg","LUX","EUR",6,2011,"Surveillance",1,NA,"A",1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"847","Luxembourg","LUX","EUR",7,2009,"Surveillance",1,NA,"A",0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"848","Luxembourg","LUX","EUR",8,2002,"Surveillance",1,NA,"A",1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"849","Luxembourg","LUX","EUR",9,2001,"Surveillance",1,NA,"A",1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"850","Luxembourg","LUX","EUR",10,2000,"Surveillance",1,NA,"A",5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"851","Latvia","LVA","EUR",1,2022,"Surveillance",1,NA,"A",16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3,NA,NA,NA,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"852","Latvia","LVA","EUR",2,2021,"Surveillance",1,NA,"A",24,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,5,NA,NA,NA,9,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"853","Latvia","LVA","EUR",3,2017,"Surveillance",1,NA,"A",59,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,18,NA,NA,NA,27,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA
"854","Latvia","LVA","EUR",4,2016,"Surveillance",1,NA,"A",90,21,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA
"855","Latvia","LVA","EUR",5,2015,"Surveillance",1,NA,"A",87,26,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA
"856","Latvia","LVA","EUR",6,2014,"Surveillance",1,NA,"A",107,32,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA
"857","Latvia","LVA","EUR",7,2013,"Surveillance",1,NA,"A",105,27,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA
"858","Latvia","LVA","EUR",8,2012,"Surveillance",1,NA,"A",100,32,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA
"859","Latvia","LVA","EUR",9,2011,"Surveillance",1,NA,"A",82,24,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA
"860","Latvia","LVA","EUR",10,2010,"Surveillance",1,NA,"A",103,24,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA
"861","Latvia","LVA","EUR",11,2009,"Surveillance",1,NA,"A",134,48,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA
"862","Latvia","LVA","EUR",12,2008,"Surveillance",1,NA,"A",144,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA
"863","Latvia","LVA","EUR",13,2007,"pre-2010 TME data collection",1,NA,"A",165,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","Latvia","LVA","EUR",14,2006,"pre-2010 TME data collection",1,NA,"A",171,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","Latvia","LVA","EUR",15,2005,"Surveillance",1,NA,"A",182,66,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA
"866","Latvia","LVA","EUR",16,2004,"Surveillance",1,NA,"A",206,81,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA
"867","Latvia","LVA","EUR",17,2003,"Surveillance",1,NA,"A",226,94,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA
"868","Latvia","LVA","EUR",18,2002,"Surveillance",1,NA,"A",288,135,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA
"869","Latvia","LVA","EUR",19,2001,"Surveillance",1,NA,"A",187,51,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA
"870","Latvia","LVA","EUR",20,2000,"Surveillance",1,NA,"A",247,67,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA
"871","Latvia","LVA","EUR",21,1999,"Surveillance",1,NA,"A",190,51,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
"872","Latvia","LVA","EUR",22,1998,"Surveillance",1,NA,"A",224,53,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA
"873","Latvia","LVA","EUR",23,1996,"Surveillance",1,NA,"A",228,124,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA
"874","China, Macao SAR","MAC","WPR",1,2022,"Surveillance",1,NA,"A",25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,NA,NA,NA,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"875","China, Macao SAR","MAC","WPR",2,2021,"Surveillance",1,NA,"A",30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,NA,NA,NA,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"876","China, Macao SAR","MAC","WPR",3,2020,"Surveillance",1,NA,"A",23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,NA,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"877","China, Macao SAR","MAC","WPR",4,2019,"Surveillance",1,NA,"A",16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,1,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"878","China, Macao SAR","MAC","WPR",5,2018,"Surveillance",1,NA,"A",25,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3,NA,NA,NA,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"879","China, Macao SAR","MAC","WPR",6,2017,"Surveillance",1,NA,"R",25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0,NA,NA,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"880","China, Macao SAR","MAC","WPR",7,2015,"Surveillance",1,NA,"A",25,3,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"881","China, Macao SAR","MAC","WPR",8,2014,"Surveillance",1,NA,"A",21,4,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"882","China, Macao SAR","MAC","WPR",9,2013,"Surveillance",1,NA,"A",26,3,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"883","China, Macao SAR","MAC","WPR",10,2012,"Surveillance",1,NA,"A",28,6,NA,NA,NA,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"884","China, Macao SAR","MAC","WPR",11,2011,"Surveillance",1,NA,"A",24,1,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"885","China, Macao SAR","MAC","WPR",12,2010,"Surveillance",1,NA,"A",39,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"886","China, Macao SAR","MAC","WPR",13,2009,"Surveillance",1,NA,"A",27,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"887","China, Macao SAR","MAC","WPR",14,2008,"Surveillance",1,NA,"A",25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"888","China, Macao SAR","MAC","WPR",15,2007,"Surveillance",1,NA,"A",32,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"889","China, Macao SAR","MAC","WPR",16,2006,"pre-2010 TME data collection",1,NA,"A",27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","China, Macao SAR","MAC","WPR",17,2005,"Surveillance",1,NA,"A",19,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"891","Morocco","MAR","EMR",1,2022,"Surveillance",1,NA,"R",164,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1736,90,NA,NA,NA,98,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA
"892","Morocco","MAR","EMR",2,2021,"Surveillance",1,NA,"R",176,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1666,148,NA,NA,NA,151,NA,NA,NA,148,NA,NA,NA,NA,NA,NA,NA
"893","Morocco","MAR","EMR",3,2019,"Surveillance",1,NA,"R",105,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,975,201,NA,NA,NA,99,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA
"894","Morocco","MAR","EMR",4,2018,"Surveillance",1,NA,"R",92,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1750,178,NA,NA,NA,79,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,NA
"895","Morocco","MAR","EMR",5,2016,"Surveillance",1,NA,"R",195,77,NA,NA,NA,119,NA,NA,NA,1595,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"896","Morocco","MAR","EMR",6,2014,"Survey",1,NA,"A",195,NA,8.7,4.8,12.6,NA,0,0,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,2.8,9.9
"897","Morocco","MAR","EMR",7,2006,"Survey",1,NA,"A",181,NA,12.15,7.78,17.82,NA,0,0,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.52,2.68,9.93
"898","Republic of Moldova","MDA","EUR",1,2022,"Surveillance",1,NA,"A",313,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327,190,NA,NA,NA,178,NA,NA,NA,152,NA,NA,NA,NA,NA,NA,NA
"899","Republic of Moldova","MDA","EUR",2,2021,"Surveillance",1,NA,"A",382,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512,203,NA,NA,NA,223,NA,NA,NA,202,NA,NA,NA,NA,NA,NA,NA
"900","Republic of Moldova","MDA","EUR",3,2020,"Surveillance",1,NA,"A",234,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,195,NA,NA,NA,121,NA,NA,NA,109,NA,NA,NA,NA,NA,NA,NA
"901","Republic of Moldova","MDA","EUR",4,2018,"Surveillance",1,NA,"A",519,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602,359,NA,NA,NA,342,NA,NA,NA,323,NA,NA,NA,NA,NA,NA,NA
"902","Republic of Moldova","MDA","EUR",5,2017,"Surveillance",1,NA,"A",327,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,509,280,NA,NA,NA,201,NA,NA,NA,181,NA,NA,NA,NA,NA,NA,NA
"903","Republic of Moldova","MDA","EUR",6,2016,"Surveillance",1,NA,"A",385,221,NA,NA,NA,3,NA,NA,NA,145,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA
"904","Republic of Moldova","MDA","EUR",7,2015,"Surveillance",1,NA,"A",697,501,NA,NA,NA,8,NA,NA,NA,100,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA
"905","Republic of Moldova","MDA","EUR",8,2012,"Surveillance",1,NA,"A",933,581,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA
"906","Republic of Moldova","MDA","EUR",9,2011,"Surveillance",1,NA,"A",1006,642,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA
"907","Republic of Moldova","MDA","EUR",10,2010,"Surveillance",1,NA,"S",1140,746,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA
"908","Republic of Moldova","MDA","EUR",11,2006,"Surveillance",1,NA,"A",2054,1044,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,NA,NA,NA
"909","Madagascar","MDG","AFR",1,2007,"Survey",1,NA,"A",51,NA,3.92,0.48,13.46,NA,1.96,0.05,10.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88,1.23,16.24
"910","Maldives","MDV","SEA",1,2016,"Surveillance",1,NA,"A",0,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"911","Maldives","MDV","SEA",2,2015,"Surveillance",1,NA,"R",5,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"912","Mexico","MEX","AMR",1,2021,"Surveillance",1,NA,"R",266,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1201,172,NA,NA,NA,142,NA,NA,NA,172,NA,NA,NA,NA,NA,NA,NA
"913","Mexico","MEX","AMR",2,2009,"Survey",1,NA,"A",191,NA,6.5,5.1,7.8,NA,4.4,3.3,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,11
"914","Marshall Islands","MHL","WPR",1,2022,"Surveillance",1,NA,"A",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"915","Marshall Islands","MHL","WPR",2,2021,"Surveillance",1,NA,"A",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"916","Marshall Islands","MHL","WPR",3,2020,"Surveillance",1,NA,"R",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"917","Marshall Islands","MHL","WPR",4,2018,"Surveillance",1,NA,"A",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"918","Marshall Islands","MHL","WPR",5,2017,"Surveillance",1,NA,"A",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"919","Marshall Islands","MHL","WPR",6,2015,"Surveillance",1,NA,"R",3,0,NA,NA,NA,0,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"920","Marshall Islands","MHL","WPR",7,2014,"Surveillance",1,NA,"A",7,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"921","Marshall Islands","MHL","WPR",8,2013,"Surveillance",1,NA,"A",3,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"922","Marshall Islands","MHL","WPR",9,2012,"Surveillance",1,NA,"A",0,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"923","Marshall Islands","MHL","WPR",10,2011,"Surveillance",1,NA,"A",4,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"924","Marshall Islands","MHL","WPR",11,2010,"Surveillance",1,NA,"A",3,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"925","North Macedonia","MKD","EUR",1,2022,"Surveillance",1,NA,"A",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"926","North Macedonia","MKD","EUR",2,2021,"Surveillance",1,NA,"A",11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"927","North Macedonia","MKD","EUR",3,2020,"Surveillance",1,NA,"A",10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"928","North Macedonia","MKD","EUR",4,2019,"Surveillance",1,NA,"A",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"929","North Macedonia","MKD","EUR",5,2018,"Surveillance",1,NA,"A",9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,NA,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"930","North Macedonia","MKD","EUR",6,2017,"Surveillance",1,NA,"A",19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"931","North Macedonia","MKD","EUR",7,2016,"Surveillance",1,NA,"A",12,0,NA,NA,NA,0,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"932","North Macedonia","MKD","EUR",8,2015,"Surveillance",1,NA,"A",15,1,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"933","North Macedonia","MKD","EUR",9,2014,"Surveillance",1,NA,"A",17,0,NA,NA,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"934","North Macedonia","MKD","EUR",10,2013,"Surveillance",1,NA,"A",16,1,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
